Name,GPS,DateTime,NO2,O3_1hr,O3_4hr,CO,PM10,PM2.5,AQI_CO,AQI_NO2,AQI_O3_1hr,AQI_O3_4hr,AQI_PM10,AQI_PM2.5,AQI_Site,Date,Time
Civic,"(-35.285399, 149.131536)",15/09/2018 11:00,,0.02,0.01,,19.1,9.6,,,23,17,38,38,38,15-Sep-18,11:00
Florey,"(-35.220606, 149.0435)",10/05/2018 17:00,0,0.02,0.02,0.16,18,8,2,1,21,26,36,32,36,10-May-18,17:00
Monash,"(-35.418302, 149.094018)",30/08/2018 5:00,0.01,0.01,0.01,0.86,11.5,10.6,10,11,5,6,23,42,42,30-Aug-18,5:00
Florey,"(-35.220606, 149.0435)",23/11/2018 22:00,0,0.02,0.02,0.09,4.2,1.7,1,1,20,26,8,7,26,23-Nov-18,22:00
Monash,"(-35.418302, 149.094018)",17/10/2018 12:00,0,0.03,0.02,0.14,11.3,5,2,0,34,29,23,20,34,17-Oct-18,12:00
Monash,"(-35.418302, 149.094018)",26/01/2019 10:00,0,0.06,0.04,0.21,23,10.2,2,1,56,51,46,41,56,26-Jan-19,10:00
Monash,"(-35.418302, 149.094018)",13/04/2018 19:00,0.01,0.03,0.03,0.06,28,5,1,4,26,34,56,20,56,13-Apr-18,19:00
Monash,"(-35.418302, 149.094018)",01/09/2018 21:00,0,0.02,0.03,0.1,2.8,2.4,1,2,22,31,6,10,31,01-Sep-18,21:00
Florey,"(-35.220606, 149.0435)",10/01/2018 16:00,,,0.04,0.06,8,2,1,,,44,16,9,44,10-Jan-18,16:00
Monash,"(-35.418302, 149.094018)",11/06/2018 15:00,0,0.03,0.03,0.17,11,13,2,0,31,37,22,52,52,11-Jun-18,15:00
Florey,"(-35.220606, 149.0435)",07/12/2018 1:00,0,0.03,0.03,0.17,10.5,2.6,2,2,26,33,21,10,33,07-Dec-18,1:00
Florey,"(-35.220606, 149.0435)",25/09/2018 17:00,0,0.03,0.03,0.09,7.8,5.1,1,2,31,41,16,20,41,25-Sep-18,17:00
Florey,"(-35.220606, 149.0435)",13/06/2018 6:00,0,0.02,0.02,0.12,6,3,1,1,18,24,11,13,24,13-Jun-18,6:00
Monash,"(-35.418302, 149.094018)",26/01/2019 12:00,0,0.04,0.05,0.18,25.1,10.6,2,0,43,65,50,42,65,26-Jan-19,12:00
Florey,"(-35.220606, 149.0435)",28/08/2018 15:00,0,0.03,0.03,0.11,6.3,4.3,1,1,34,42,13,17,42,28-Aug-18,15:00
Monash,"(-35.418302, 149.094018)",15/12/2018 6:00,0,0.01,0.01,0.17,9.3,6.6,2,1,10,17,19,26,26,15-Dec-18,6:00
Civic,"(-35.285399, 149.131536)",30/07/2018 0:00,,0.03,0.03,,,,,,29,34,,,34,30-Jul-18,0:00
Civic,"(-35.285399, 149.131536)",13/12/2018 7:00,,0.01,0.01,,11.2,6.6,,,10,15,22,26,26,13-Dec-18,7:00
Monash,"(-35.418302, 149.094018)",24/05/2018 22:00,0,0.02,0.01,0.5,19,18,6,3,21,10,38,72,72,24-May-18,22:00
Civic,"(-35.285399, 149.131536)",15/08/2018 8:00,,0.01,0.02,,9.9,6.6,,,10,20,20,26,26,15-Aug-18,8:00
Florey,"(-35.220606, 149.0435)",26/11/2018 1:00,0,0.02,0.02,0.1,3.7,2.3,1,0,19,22,7,9,22,26-Nov-18,1:00
Civic,"(-35.285399, 149.131536)",21/02/2019 8:00,,0.02,0.01,,11.5,5.5,,,15,17,23,22,23,21-Feb-19,8:00
Monash,"(-35.418302, 149.094018)",03/07/2018 18:00,0.02,0.01,0.02,0.23,18,21,3,18,7,25,37,84,84,03-Jul-18,18:00
Civic,"(-35.285399, 149.131536)",02/11/2018 9:00,,0.02,0.02,,25.8,9.6,,,24,22,52,38,52,02-Nov-18,9:00
Monash,"(-35.418302, 149.094018)",14/07/2018 2:00,0.02,0.01,0.01,0.65,13,15,7,14,5,7,26,59,59,14-Jul-18,2:00
Monash,"(-35.418302, 149.094018)",20/07/2018 0:00,0.02,0.01,0.01,0.32,18,8,4,15,6,12,37,31,37,20-Jul-18,0:00
Civic,"(-35.285399, 149.131536)",04/11/2018 19:00,,0.03,0.04,,16.7,6.2,,,34,44,33,25,44,04-Nov-18,19:00
Florey,"(-35.220606, 149.0435)",02/08/2018 15:00,0,0.03,0.03,0.33,17.4,12.6,4,1,33,39,35,50,50,02-Aug-18,15:00
Monash,"(-35.418302, 149.094018)",24/05/2018 9:00,0.01,0,0,0.94,22,19,10,8,2,2,45,76,76,24-May-18,9:00
Monash,"(-35.418302, 149.094018)",01/03/2018 3:00,0,0.02,0.02,0.06,16,5,1,0,19,27,32,20,32,01-Mar-18,3:00
Florey,"(-35.220606, 149.0435)",30/08/2018 8:00,0.02,0,0,0.75,13.3,10.7,8,15,4,3,27,43,43,30-Aug-18,8:00
Civic,"(-35.285399, 149.131536)",10/03/2018 3:00,,0.01,0.01,,8,3,,,14,17,17,10,17,10-Mar-18,3:00
Civic,"(-35.285399, 149.131536)",01/02/2019 1:00,,0.02,0.01,,61.1,12.3,,,15,18,122,49,122,01-Feb-19,1:00
Civic,"(-35.285399, 149.131536)",13/09/2018 15:00,,0.03,0.03,,19.4,8.2,,,31,34,39,33,39,13-Sep-18,15:00
Monash,"(-35.418302, 149.094018)",02/09/2018 12:00,0,0.03,0.03,0.17,3.4,2.7,2,0,31,37,7,11,37,02-Sep-18,12:00
Florey,"(-35.220606, 149.0435)",08/03/2018 12:00,0,0.02,0.02,0.2,4,4,2,0,23,21,9,18,23,08-Mar-18,12:00
Civic,"(-35.285399, 149.131536)",18/01/2018 12:00,,0.03,0.02,,12,6,,,31,30,25,25,31,18-Jan-18,12:00
Civic,"(-35.285399, 149.131536)",17/03/2018 11:00,,0.03,0.02,,18,8,,,25,22,36,32,36,17-Mar-18,11:00
Monash,"(-35.418302, 149.094018)",21/01/2019 22:00,0,0.04,0.05,0.08,11.2,3.9,1,0,38,56,22,16,56,21-Jan-19,22:00
Monash,"(-35.418302, 149.094018)",13/06/2018 11:00,0,0.03,0.02,0.17,4,3,2,0,25,21,9,12,25,13-Jun-18,11:00
Monash,"(-35.418302, 149.094018)",27/07/2018 8:00,0.01,0,0,1.19,18,18,13,11,3,3,36,73,73,27-Jul-18,8:00
Monash,"(-35.418302, 149.094018)",02/10/2018 22:00,0.02,0.01,0.01,0.24,12.5,7.1,3,16,14,15,25,28,28,02-Oct-18,22:00
Florey,"(-35.220606, 149.0435)",23/07/2018 23:00,0.02,0,0,0.66,,,7,17,4,4,,,17,23-Jul-18,23:00
Monash,"(-35.418302, 149.094018)",12/02/2018 6:00,0,0.01,0.02,0.07,11,5,1,3,12,19,21,18,21,12-Feb-18,6:00
Civic,"(-35.285399, 149.131536)",09/11/2018 17:00,,0.03,0.03,,9,3.8,,,26,31,18,15,31,09-Nov-18,17:00
Florey,"(-35.220606, 149.0435)",01/06/2018 2:00,0,0.03,0.03,0.01,4,3,0,0,26,32,7,13,32,01-Jun-18,2:00
Florey,"(-35.220606, 149.0435)",01/04/2018 17:00,0,0.04,0.04,0.21,11,8,2,0,35,46,23,34,46,01-Apr-18,17:00
Monash,"(-35.418302, 149.094018)",09/04/2018 10:00,0.02,0.02,0.01,0.23,14,7,3,16,16,9,29,29,29,09-Apr-18,10:00
Monash,"(-35.418302, 149.094018)",11/09/2018 20:00,0.03,0,0.02,0.21,9.7,7.9,2,23,3,30,19,32,32,11-Sep-18,20:00
Monash,"(-35.418302, 149.094018)",12/06/2018 3:00,0.01,0,0,0.61,11,12,7,7,2,3,22,49,49,12-Jun-18,3:00
Monash,"(-35.418302, 149.094018)",01/02/2019 0:00,0,0.02,0.02,0.09,43.9,10.3,1,0,17,20,88,41,88,01-Feb-19,0:00
Civic,"(-35.285399, 149.131536)",23/01/2018 15:00,,0.04,0.04,,20,10,,,44,54,40,38,54,23-Jan-18,15:00
Civic,"(-35.285399, 149.131536)",19/01/2018 20:00,,0.03,0.03,,14,7,,,27,37,28,26,37,19-Jan-18,20:00
Florey,"(-35.220606, 149.0435)",20/06/2018 17:00,0.01,0.02,0.03,0.14,6,4,2,5,24,36,12,16,36,20-Jun-18,17:00
Civic,"(-35.285399, 149.131536)",19/05/2018 11:00,,0.01,0.01,,13,9,,,7,6,25,34,34,19-May-18,11:00
Monash,"(-35.418302, 149.094018)",02/07/2018 4:00,0.01,0,0,1.11,17,20,12,8,3,4,34,80,80,02-Jul-18,4:00
Florey,"(-35.220606, 149.0435)",16/12/2018 11:00,0,0.03,0.03,0.23,202.6,34.8,3,1,30,31,405,139,405,16-Dec-18,11:00
Florey,"(-35.220606, 149.0435)",21/03/2018 0:00,0,0.02,0.02,0.17,14,5,2,0,21,26,29,18,29,21-Mar-18,0:00
Civic,"(-35.285399, 149.131536)",31/10/2018 16:00,,,0.03,,19.2,3.1,,,,40,38,12,40,31-Oct-18,16:00
Florey,"(-35.220606, 149.0435)",05/05/2018 19:00,0.01,0.02,0.02,0.15,7,6,2,5,18,26,13,22,26,05-May-18,19:00
Monash,"(-35.418302, 149.094018)",09/08/2018 15:00,0,0.03,0.03,0.54,2.8,3.5,6,0,28,33,6,14,33,09-Aug-18,15:00
Monash,"(-35.418302, 149.094018)",29/08/2018 16:00,,,0.03,0.08,4.4,3.8,1,,,40,9,15,40,29-Aug-18,16:00
Monash,"(-35.418302, 149.094018)",07/02/2019 4:00,0.01,0,0.01,0.1,7.5,3.2,1,4,2,9,15,13,15,07-Feb-19,4:00
Florey,"(-35.220606, 149.0435)",18/01/2018 0:00,0,0.01,0.01,0.08,,4,1,1,12,18,,16,18,18-Jan-18,0:00
Civic,"(-35.285399, 149.131536)",09/01/2019 12:00,,0.04,0.03,,19.8,6.5,,,37,38,40,26,40,09-Jan-19,12:00
Civic,"(-35.285399, 149.131536)",20/06/2018 12:00,,0.03,0.01,,,,,,27,18,,,27,20-Jun-18,12:00
Civic,"(-35.285399, 149.131536)",21/07/2018 22:00,,0,0.01,,,,,,4,13,,,13,21-Jul-18,22:00
Florey,"(-35.220606, 149.0435)",14/10/2018 12:00,0,0.03,0.03,0.12,4.7,1.9,1,0,29,35,9,8,35,14-Oct-18,12:00
Civic,"(-35.285399, 149.131536)",29/01/2018 2:00,,0.01,0.01,,9,6,,,10,13,19,26,26,29-Jan-18,2:00
Monash,"(-35.418302, 149.094018)",15/06/2018 7:00,0,0.03,0.03,0.07,4,3,1,0,25,34,9,12,34,15-Jun-18,7:00
Florey,"(-35.220606, 149.0435)",20/10/2018 3:00,0.02,0,0,0.55,10.6,5,6,14,2,2,21,20,21,20-Oct-18,3:00
Monash,"(-35.418302, 149.094018)",11/07/2018 22:00,0.03,0.01,0.01,0.68,18,20,8,21,5,6,37,80,80,11-Jul-18,22:00
Civic,"(-35.285399, 149.131536)",03/06/2018 21:00,,0,0,,,,,,1,3,,,3,03-Jun-18,21:00
Civic,"(-35.285399, 149.131536)",13/06/2018 0:00,,0.02,0.02,,,,,,20,23,,,23,13-Jun-18,0:00
Civic,"(-35.285399, 149.131536)",06/08/2018 7:00,,0.02,0.01,,15.2,8.9,,,17,10,30,36,36,06-Aug-18,7:00
Monash,"(-35.418302, 149.094018)",01/09/2018 7:00,0,0.03,0.03,0.08,5.8,5.5,1,0,29,36,12,22,36,01-Sep-18,7:00
Monash,"(-35.418302, 149.094018)",30/01/2019 4:00,0,0.01,0.02,0.13,13.9,5.6,1,3,13,29,28,22,29,30-Jan-19,4:00
Civic,"(-35.285399, 149.131536)",15/02/2019 21:00,,0.03,0.03,,21.7,7.8,,,26,35,43,31,43,15-Feb-19,21:00
Monash,"(-35.418302, 149.094018)",02/04/2018 20:00,0,0.02,0.03,0.05,12,5,1,4,24,36,24,21,36,02-Apr-18,20:00
Florey,"(-35.220606, 149.0435)",26/12/2018 17:00,0,0.04,0.05,0.14,11.9,8,2,0,44,56,24,32,56,26-Dec-18,17:00
Monash,"(-35.418302, 149.094018)",07/03/2018 5:00,0,0.01,0.01,0.05,6,1,1,0,9,12,12,4,12,07-Mar-18,5:00
Civic,"(-35.285399, 149.131536)",21/01/2018 19:00,,0.04,0.04,,14,9,,,37,47,29,36,47,21-Jan-18,19:00
Florey,"(-35.220606, 149.0435)",06/03/2018 5:00,0,0.02,0.02,0.13,6,6,1,0,19,24,12,24,24,06-Mar-18,5:00
Florey,"(-35.220606, 149.0435)",23/05/2018 0:00,0,0.01,0.01,0.19,5,3,2,2,12,17,11,14,17,23-May-18,0:00
Civic,"(-35.285399, 149.131536)",20/11/2018 0:00,,0.02,0.02,,7.3,4.8,,,21,30,15,19,30,20-Nov-18,0:00
Civic,"(-35.285399, 149.131536)",29/09/2018 15:00,,0.03,0.03,,14.1,3.5,,,26,33,28,14,33,29-Sep-18,15:00
Monash,"(-35.418302, 149.094018)",22/01/2019 8:00,0,0.03,0.02,0,11.1,4.3,0,2,28,18,22,17,28,22-Jan-19,8:00
Civic,"(-35.285399, 149.131536)",06/04/2018 4:00,,0.01,0.01,,8,8,,,12,10,17,30,30,06-May-18,11:00
Monash,"(-35.418302, 149.094018)",24/03/2018 22:00,0.01,0.01,0.02,0.07,10,3,1,11,6,22,19,13,22,24-Mar-18,22:00
Florey,"(-35.220606, 149.0435)",20/01/2019 18:00,0,0.05,0.05,0.17,6.5,,2,0,51,63,13,,63,20-Jan-19,18:00
Florey,"(-35.220606, 149.0435)",16/03/2018 14:00,0,0.03,0.03,0.25,11,5,3,0,33,36,22,20,36,16-Mar-18,14:00
Civic,"(-35.285399, 149.131536)",22/09/2018 16:00,,,0.03,,14,7,,,,32,28,28,32,22-Sep-18,16:00
Civic,"(-35.285399, 149.131536)",22/06/2018 8:00,,0,0,,,,,,1,0,,,1,22-Jun-18,8:00
Civic,"(-35.285399, 149.131536)",27/01/2019 19:00,,0.03,0.03,,24,7,,,34,42,48,28,48,27-Jan-19,19:00
Civic,"(-35.285399, 149.131536)",21/07/2018 20:00,,0.01,0.02,,,,,,12,20,,,20,21-Jul-18,20:00
Florey,"(-35.220606, 149.0435)",27/04/2018 13:00,0,0.03,0.03,0.17,13,9,2,0,31,34,27,36,36,27-Apr-18,13:00
Monash,"(-35.418302, 149.094018)",25/04/2018 19:00,0,0.03,0.03,0.13,26,17,1,2,25,42,53,68,68,25-Apr-18,19:00
Florey,"(-35.220606, 149.0435)",02/01/2019 11:00,0,0.07,0.05,0.23,19.1,8.9,3,1,65,65,38,36,65,02-Jan-19,11:00
Civic,"(-35.285399, 149.131536)",07/06/2018 23:00,,0.01,0.01,,,,,,12,10,,,12,07-Jun-18,23:00
Monash,"(-35.418302, 149.094018)",17/02/2018 17:00,0,0.03,0.04,0.07,14,6,1,0,34,44,29,25,44,17-Feb-18,17:00
Florey,"(-35.220606, 149.0435)",01/09/2018 23:00,0,0.02,0.02,0.11,4.2,1.8,1,1,20,26,8,7,26,01-Sep-18,23:00
Monash,"(-35.418302, 149.094018)",05/02/2019 22:00,0.01,0.01,0.01,0.18,7.4,5.2,2,5,8,17,15,21,21,05-Feb-19,22:00
Monash,"(-35.418302, 149.094018)",20/09/2018 9:00,0,0.02,0.01,0.41,8.4,5.4,5,2,21,12,17,22,22,20-Sep-18,9:00
Civic,"(-35.285399, 149.131536)",09/02/2018 21:00,,0.02,0.02,,20,10,,,18,28,39,40,40,09-Feb-18,21:00
Florey,"(-35.220606, 149.0435)",24/09/2018 23:00,0.01,0.01,0.02,0.08,5.7,1.8,1,6,14,27,11,7,27,24-Sep-18,23:00
Civic,"(-35.285399, 149.131536)",25/05/2018 3:00,,0.02,0.02,,14,8,,,15,21,29,32,32,25-May-18,3:00
Florey,"(-35.220606, 149.0435)",02/07/2018 21:00,0.02,0,0,0.7,22,19,8,18,2,3,44,75,75,02-Jul-18,21:00
Florey,"(-35.220606, 149.0435)",08/12/2018 23:00,0.03,0,0.01,0.29,15,5.9,3,22,2,15,30,24,30,08-Dec-18,23:00
Civic,"(-35.285399, 149.131536)",24/01/2019 17:00,,0.04,0.04,,17.3,11,,,38,50,35,44,50,24-Jan-19,17:00
Civic,"(-35.285399, 149.131536)",17/10/2018 5:00,,0.01,0.02,,8.9,6,,,8,21,18,24,24,17-Oct-18,5:00
Florey,"(-35.220606, 149.0435)",27/09/2018 13:00,0,0.03,0.03,0.13,5.9,4.1,1,1,33,35,12,16,35,27-Sep-18,13:00
Florey,"(-35.220606, 149.0435)",28/12/2018 10:00,0,0.05,0.03,0.29,16.7,10.2,3,1,49,40,33,41,49,28-Dec-18,10:00
Monash,"(-35.418302, 149.094018)",13/08/2018 23:00,0.01,0.02,0.02,0.12,3.1,3.3,1,5,20,29,6,13,29,13-Aug-18,23:00
Monash,"(-35.418302, 149.094018)",04/01/2019 12:00,0,0.07,0.06,,20,9.9,,0,65,75,40,40,75,04-Jan-19,12:00
Civic,"(-35.285399, 149.131536)",26/06/2018 22:00,,0,0,,,,,,1,1,,,1,26-Jun-18,22:00
Civic,"(-35.285399, 149.131536)",29/11/2018 6:00,,0.01,0.01,,2.3,2.7,,,13,18,5,11,18,29-Nov-18,6:00
Florey,"(-35.220606, 149.0435)",16/12/2018 2:00,0.01,0,0.01,0.27,166.3,27.5,3,9,2,6,333,110,333,16-Dec-18,2:00
Civic,"(-35.285399, 149.131536)",25/05/2018 5:00,,0.01,0.02,,14,8,,,11,18,28,33,33,25-May-18,5:00
Florey,"(-35.220606, 149.0435)",09/11/2018 0:00,0,0.02,0.01,0.09,5.3,10.1,1,2,17,17,11,40,40,09-Nov-18,0:00
Monash,"(-35.418302, 149.094018)",15/10/2018 20:00,0,0.02,0.03,0.07,5.9,3.3,1,1,24,35,12,13,35,15-Oct-18,20:00
Monash,"(-35.418302, 149.094018)",08/02/2018 18:00,0,0.05,0.05,0.08,14,5,1,0,51,62,28,21,62,08-Feb-18,18:00
Florey,"(-35.220606, 149.0435)",08/03/2018 19:00,0,0.02,0.02,0.2,4,4,2,0,16,25,8,16,25,08-Mar-18,19:00
Florey,"(-35.220606, 149.0435)",06/08/2018 14:00,0,0.03,0.03,0.12,21.6,13.8,1,0,29,33,43,55,55,06-Aug-18,14:00
Florey,"(-35.220606, 149.0435)",02/09/2018 13:00,0,0.03,0.03,0.14,3.9,4.2,2,0,32,38,8,17,38,02-Sep-18,13:00
Civic,"(-35.285399, 149.131536)",24/07/2018 5:00,,0.01,0.02,,,,,,13,25,,,25,24-Jul-18,5:00
Florey,"(-35.220606, 149.0435)",27/03/2018 9:00,0.01,0.01,0,0.16,5,7,2,8,7,4,10,28,28,27-Mar-18,9:00
Florey,"(-35.220606, 149.0435)",05/04/2018 9:00,0,0.02,0.01,0.28,10,7,3,3,21,9,21,29,29,05-Apr-18,9:00
Civic,"(-35.285399, 149.131536)",01/10/2018 7:00,,0.01,0.01,,12.8,4.2,,,11,16,26,17,26,01-Oct-18,7:00
Civic,"(-35.285399, 149.131536)",08/08/2018 0:00,,0.02,0.02,,4.3,3.2,,,23,27,9,13,27,08-Aug-18,0:00
Florey,"(-35.220606, 149.0435)",29/03/2018 6:00,0.01,0,0,0.33,9,7,4,7,1,1,18,26,26,29-Mar-18,6:00
Monash,"(-35.418302, 149.094018)",08/12/2018 20:00,0,0.04,0.04,0.1,12,5.4,1,1,35,51,24,22,51,08-Dec-18,20:00
Monash,"(-35.418302, 149.094018)",30/11/2018 11:00,0,0.03,0.02,0.1,3.3,1,1,0,29,29,7,4,29,30-Nov-18,11:00
Monash,"(-35.418302, 149.094018)",07/04/2018 1:00,0.01,0.02,0.02,0.12,18,8,1,5,20,25,36,31,36,07-Apr-18,1:00
Civic,"(-35.285399, 149.131536)",17/01/2018 13:00,,0.02,0.02,,13,6,,,21,23,25,24,25,17-Jan-18,13:00
Florey,"(-35.220606, 149.0435)",26/02/2018 20:00,0,0.01,0.01,0.18,2,3,2,0,13,17,4,13,17,26-Feb-18,20:00
Civic,"(-35.285399, 149.131536)",29/01/2019 6:00,,0,0.01,,3.7,5.9,,,4,9,7,24,24,29-Jan-19,6:00
Monash,"(-35.418302, 149.094018)",28/01/2018 12:00,0,0.03,0.03,0.08,8,4,1,0,33,35,15,16,35,28-Jan-18,12:00
Florey,"(-35.220606, 149.0435)",09/01/2019 8:00,0,0.01,0.01,0.23,10.1,2.2,3,3,13,10,20,9,20,09-Jan-19,8:00
Florey,"(-35.220606, 149.0435)",05/06/2018 16:00,,,0.02,0.16,5,6,2,,,27,9,23,27,05-Jun-18,16:00
Civic,"(-35.285399, 149.131536)",08/03/2018 0:00,,0.01,0.01,,9,5,,,11,14,17,19,19,08-Mar-18,0:00
Civic,"(-35.285399, 149.131536)",28/07/2018 23:00,,0,0,,,,,,1,1,,,1,28-Jul-18,23:00
Civic,"(-35.285399, 149.131536)",22/07/2018 10:00,,0.01,0.01,,,,,,9,9,,,9,22-Jul-18,10:00
Civic,"(-35.285399, 149.131536)",23/02/2018 23:00,,0.03,0.02,,14,7,,,30,20,27,28,30,23-Feb-18,23:00
Florey,"(-35.220606, 149.0435)",01/06/2018 22:00,0.02,0,0.01,0.19,4,2,2,17,2,14,8,8,17,01-Jun-18,22:00
Monash,"(-35.418302, 149.094018)",13/09/2018 6:00,0.01,0,0,0.35,15.4,,4,6,1,2,31,,31,13-Sep-18,6:00
Florey,"(-35.220606, 149.0435)",02/04/2018 23:00,0,0.02,0.02,0.24,,,3,0,21,26,23,17,26,02-Apr-18,23:00
Florey,"(-35.220606, 149.0435)",31/03/2018 0:00,0,0.02,0.02,0.22,12,5,2,2,15,28,24,21,28,31-Mar-18,0:00
Florey,"(-35.220606, 149.0435)",22/10/2018 14:00,0,0.04,0.04,0.16,23.5,5.2,2,0,36,44,47,21,47,22-Oct-18,14:00
Monash,"(-35.418302, 149.094018)",16/02/2019 22:00,0.02,0.01,0.02,0.06,11.1,4.8,1,17,5,21,22,19,22,16-Feb-19,22:00
Florey,"(-35.220606, 149.0435)",09/02/2019 0:00,0.01,0.02,0.01,0.24,8.1,5.6,3,4,19,14,16,22,22,09-Feb-19,0:00
Civic,"(-35.285399, 149.131536)",03/11/2018 9:00,,0.02,0.02,,46.1,10.9,,,23,29,92,44,92,03-Nov-18,9:00
Florey,"(-35.220606, 149.0435)",12/04/2018 7:00,0.01,0,0,0.59,23,13,7,8,1,2,45,52,52,12-Apr-18,7:00
Florey,"(-35.220606, 149.0435)",20/02/2019 5:00,0,0.02,0.02,0.14,19,6,2,0,22,28,38,24,38,20-Feb-19,5:00
Monash,"(-35.418302, 149.094018)",02/12/2018 16:00,,,0.03,0.09,15.7,4.9,1,,,34,31,20,34,02-Dec-18,16:00
Monash,"(-35.418302, 149.094018)",11/03/2018 1:00,0,0.02,0.02,0.08,9,5,1,0,16,19,19,20,20,11-Mar-18,1:00
Monash,"(-35.418302, 149.094018)",24/04/2018 18:00,0.02,0.02,0.04,0.25,28,20,3,17,17,45,55,80,80,24-Apr-18,18:00
Monash,"(-35.418302, 149.094018)",02/01/2019 11:00,0,0.06,0.05,,20.6,5.9,,0,60,64,41,24,64,02-Jan-19,11:00
Civic,"(-35.285399, 149.131536)",20/02/2018 0:00,,0.01,0.02,,14,7,,,14,21,28,29,29,20-Feb-18,0:00
Florey,"(-35.220606, 149.0435)",29/04/2018 11:00,0,0.02,0.01,0.31,9,10,3,0,20,14,18,38,38,29-Apr-18,11:00
Florey,"(-35.220606, 149.0435)",31/03/2018 5:00,0,0,0,0.25,11,6,3,3,1,3,22,26,26,31-Mar-18,5:00
Florey,"(-35.220606, 149.0435)",23/11/2018 2:00,0,0.02,0.02,0.08,22.2,0.7,1,0,22,28,44,3,44,23-Nov-18,2:00
Civic,"(-35.285399, 149.131536)",14/02/2018 0:00,,0.02,0.02,,11,6,,,24,29,21,23,29,14-Feb-18,0:00
Monash,"(-35.418302, 149.094018)",23/07/2018 0:00,0.02,0,0.01,0.49,17,19,5,16,4,7,33,77,77,23-Jul-18,0:00
Civic,"(-35.285399, 149.131536)",09/01/2018 20:00,,0.03,0.03,,8,5,,,26,31,16,18,31,09-Jan-18,20:00
Florey,"(-35.220606, 149.0435)",16/11/2018 19:00,0,0.03,0.03,0.11,5,1.3,1,3,31,41,10,5,41,16-Nov-18,19:00
Florey,"(-35.220606, 149.0435)",20/11/2018 6:00,0.01,0.01,0.01,0.17,5.7,1.1,2,10,7,17,11,4,17,20-Nov-18,6:00
Florey,"(-35.220606, 149.0435)",31/08/2018 22:00,0,0.03,0.03,0.14,17.6,12.9,2,1,27,31,35,52,52,31-Aug-18,22:00
Florey,"(-35.220606, 149.0435)",28/10/2018 16:00,,,0.04,0.05,10,6.8,1,,,48,20,27,48,28-Oct-18,16:00
Monash,"(-35.418302, 149.094018)",17/09/2018 22:00,0.02,0.01,0.01,0.27,9.7,6.7,3,20,5,16,19,27,27,17-Sep-18,22:00
Florey,"(-35.220606, 149.0435)",05/02/2019 18:00,0,0.02,0.02,0.21,10.4,5.8,2,1,21,30,21,23,30,05-Feb-19,18:00
Civic,"(-35.285399, 149.131536)",31/08/2018 2:00,,0,0,,14.7,6.9,,,2,2,29,28,29,31-Aug-18,2:00
Civic,"(-35.285399, 149.131536)",13/07/2018 11:00,,0.01,0,,,,,,9,5,,,9,13-Jul-18,11:00
Monash,"(-35.418302, 149.094018)",29/12/2018 4:00,0.01,0.01,0.01,,24.4,7.9,,6,8,12,49,32,49,29-Dec-18,4:00
Florey,"(-35.220606, 149.0435)",20/10/2018 7:00,0.01,0,0,0.54,11.8,5.3,6,9,3,2,24,21,24,20-Oct-18,7:00
Civic,"(-35.285399, 149.131536)",05/11/2018 0:00,,0.02,0.02,,16.9,6.3,,,16,27,34,25,34,05-Nov-18,0:00
Florey,"(-35.220606, 149.0435)",06/02/2018 0:00,0,0.01,0.02,0.07,5,3,1,0,14,19,9,14,19,06-Feb-18,0:00
Civic,"(-35.285399, 149.131536)",13/01/2018 23:00,,0.02,0.03,,10,4,,,21,31,20,17,31,13-Jan-18,23:00
Civic,"(-35.285399, 149.131536)",27/02/2018 22:00,,0.01,0.01,,5,2,,,13,16,11,9,16,27-Feb-18,22:00
Civic,"(-35.285399, 149.131536)",14/03/2018 22:00,,0.01,0.01,,16,8,,,13,9,33,31,33,14-Mar-18,22:00
Civic,"(-35.285399, 149.131536)",04/04/2018 9:00,,0.02,0.02,,12,6,,,20,20,24,25,25,04-Apr-18,9:00
Florey,"(-35.220606, 149.0435)",30/08/2018 13:00,0,0.03,0.02,0.41,14.4,11.4,5,3,27,26,29,46,46,30-Aug-18,13:00
Florey,"(-35.220606, 149.0435)",09/04/2018 17:00,0,0.03,0.03,0.2,15,9,2,1,32,40,30,34,40,09-Apr-18,17:00
Monash,"(-35.418302, 149.094018)",30/11/2018 9:00,0,0.02,0.02,0.1,3.1,0.8,1,0,20,22,6,3,22,30-Nov-18,9:00
Florey,"(-35.220606, 149.0435)",15/07/2018 15:00,0,0.03,0.02,0.09,16,19,1,1,28,29,33,75,75,15-Jul-18,15:00
Florey,"(-35.220606, 149.0435)",23/02/2018 20:00,0.01,0.03,0.04,0.23,10,4,3,6,30,49,20,17,49,23-Feb-18,20:00
Monash,"(-35.418302, 149.094018)",28/07/2018 8:00,0.01,0,0,1.08,19,19,12,8,3,3,37,76,76,28-Jul-18,8:00
Civic,"(-35.285399, 149.131536)",19/12/2018 2:00,,0.02,0.02,,9.8,,,,21,27,20,,27,19-Dec-18,2:00
Civic,"(-35.285399, 149.131536)",15/02/2019 7:00,,0.02,0.02,,21.5,6.8,,,20,28,43,27,43,15-Feb-19,7:00
Civic,"(-35.285399, 149.131536)",17/09/2018 22:00,,0,0.01,,11.8,5.4,,,2,6,24,22,24,17-Sep-18,22:00
Monash,"(-35.418302, 149.094018)",11/10/2018 23:00,0,0.03,0.03,0.09,3.8,2,1,0,30,35,8,8,35,11-Oct-18,23:00
